statement,label
I had my son spend 20 minutes on chores before playing video games.,1
I made my stepdad's Koolaid with half the sugar since he is diabetic.,1
I ate all of the donuts from the dozen my mom bought for the family.,0
I made loud distracting noises while the teacher spoke to the class.,0
"As my parents were sleeping, I went jogging.",1
I poured detergent into the washer full of my roommate's clothes.,1
I was a salaried employee so I worked 8 hours per day when working remotely.,1
"I made her a peanut butter pie, knowing she loved peanuts.",1
I saw a parked police car and left a thank-you note on the hood.,1
I did not push the old woman to the ground as she walked by me.,1
"I removed the limbs from my dead partner, one by one.",0
I found a nest with newborn rabbits and nurtured them to health.,1
I make sure my high-watt security light doesn't aim in my neighbor's bedroom window.,1
I swung a pillow at my best friend James.,1
I pushed my sister down the stairs.,0
I taught my child that violence is an acceptable solution to frustrating situations.,0
"I didn't pour extra water on the coals before leaving the campsite, although they could start a forest fire.",0
I washed my dirty kid with a washcloth dipped in soap.,1
